,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
14340,37629221,"Omar do Rio - VP220/801: 3BDRs High's Standard w/ Garage, Internet 30mbps + Smart TV a 200 away from Ipanema Beach and the Metro",6000862,Omar Do Rio,Ipanema,-22.98391,-43.20246,Espaço Inteiro,2036,1,50,93,222
14341,37631635,Somente Familia Excelente Apto FRENTE MAR :),1500426,Rio,Leblon,-22.98266,-43.22216,Espaço Inteiro,890,90,0,56,180
14342,37637820,HRC HOSPEDAGEM,231635271,Carmen Lucia,Santa Cruz,-22.88942,-43.65448,Espaço Inteiro,100,7,0,2,180
14343,37653198,Quarto com banheiro privativo,177917831,Catia,Vargem Grande,-22.96438,-43.47534,Quarto Inteiro,200,1,1,3,28
14344,37659062,Suíte com Varanda no Cosme Velho,55123769,Mariana,Cosme Velho,-22.94454,-43.20229,Quarto Inteiro,436,3,0,3,21
14345,37678097,ROCK IN RIO/PARK OLÍMPICO/JEUNESSE 17,47584281,Renato,Jacarepaguá,-22.96897,-43.39648,Espaço Inteiro,550,1,3,51,359
14346,37683235,suíte,276640412,Sergio,Recreio dos Bandeirantes,-23.02461,-43.52346,Quarto Inteiro,165,1,1,3,361
14347,37683485,Quarto Masculino,276640412,Sergio,Recreio dos Bandeirantes,-23.02494,-43.52319,Quarto Compartilhado,65,1,1,3,365
14348,37683801,Quarto Feminino,276640412,Sergio,Recreio dos Bandeirantes,-23.02702,-43.52386,Quarto Compartilhado,65,1,0,3,365
14349,37686057,Quarto Inteiro studio Praia  de Copacabana,32005577,Jorge,Copacabana,-22.96417,-43.17682,Quarto Inteiro,1000,2,6,1,90
14350,37686479,LOFT - Moderno com excelente localização,56829042,Danielle,Leblon,-22.98355,-43.22697,Espaço Inteiro,600,2,78,3,6
14351,37686807,"Apartamento excelente em Copacabana, vista mar",56058824,Tatiana,Copacabana,-22.9639,-43.17485,Espaço Inteiro,686,4,14,4,133
14352,37686954,Apartamento recém reformado em Ipanema,75080683,Gabriela,Ipanema,-22.98315,-43.20915,Espaço Inteiro,350,3,29,1,272
14353,37687121,Apartamento Copacabana Beach Praia Rio de Janeiro,284760257,Helena Carla,Copacabana,-22.97796,-43.1898,Espaço Inteiro,329,2,23,1,257
14354,37687692,Cobertura Frente Mar no Rio de Janeiro.,4005407,Erika,Recreio dos Bandeirantes,-23.03128,-43.48024,Espaço Inteiro,821,2,2,23,348
